77;240;166;232;land;false;mountain;1
78;234;247;78;land;false;plains;1
79;229;204;124;land;false;forest;1
80;148;242;178;land;false;hills;1
81;100;250;226;land;true;jungle;1
82;248;233;226;land;false;urban;1
83;173;179;190;land;false;forest;1
84;99;218;209;land;false;plains;1
85;162;250;159;land;false;plains;1
86;173;228;161;land;false;forest;1
87;231;120;248;land;false;plains;1
88;223;224;57;land;false;hills;1
89;239;238;33;land;false;plains;1
90;214;187;199;land;false;mountain;1
91;242;233;33;land;false;plains;1
92;246;84;243;land;false;desert;1
93;211;207;204;land;false;jungle;1
94;166;133;205;land;false;desert;1
95;142;243;133;land;false;mountain;1
96;203;243;177;land;false;hills;1
97;161;179;188;land;false;forest;1
98;204;191;119;land;false;plains;1
99;160;211;179;land;false;forest;1
100;251;58;249;land;false;desert;1
101;99;208;231;land;false;forest;1
102;193;175;185;land;false;plains;1
103;234;103;173;land;true;plains;1
104;109;195;211;land;false;mountain;1
105;159;252;236;land;false;desert;1
106;165;187;197;land;false;mountain;1
107;208;147;155;land;false;forest;1
108;167;219;190;land;false;forest;1
109;111;235;194;land;false;forest;1
110;171;149;253;land;false;plains;1
111;241;151;209;land;false;mountain;1
112;135;238;237;land;true;plains;1
113;207;192;163;land;false;plains;1
114;250;227;190;land;false;plains;1
115;236;63;224;land;true;forest;1
116;91;227;251;land;false;jungle;1
117;154;251;164;land;false;plains;1
118;248;249;112;land;false;forest;1
119;172;172;189;land;false;plains;1
120;221;130;222;land;false;jungle;1
121;149;180;236;land;false;forest;1
122;207;173;213;land;false;plains;1
123;185;224;153;land;false;plains;1
124;176;182;191;land;false;hills;1
125;223;90;219;land;false;plains;1
126;233;175;106;land;true;plains;1
127;157;161;215;land;true;forest;1
128;184;196;150;land;false;forest;1
129;179;199;163;land;false;forest;1
130;217;237;249;land;false;hills;1
131;219;238;188;land;false;mountain;1
132;159;238;152;land;false;plains;1
133;182;201;129;land;false;plains;1
134;91;244;191;land;false;desert;1
135;246;249;48;land;false;forest;1
136;206;215;160;land;false;mountain;1
137;236;250;108;land;false;forest;1
138;174;161;236;land;true;forest;1
139;95;236;183;land;true;plains;1
140;227;67;233;land;false;plains;1
141;248;194;190;land;false;forest;1
142;166;157;224;land;false;forest;1
143;154;219;140;land;false;forest;1
144;250;206;125;land;false;jungle;1
145;106;247;238;land;true;forest;1
146;31;247;240;land;false;plains;1
147;154;150;251;land;false;plains;1
148;218;242;175;land;false;mountain;1
149;241;203;182;land;false;plains;1
150;158;154;196;land;false;plains;1
151;173;214;174;land;false;plains;1
152;224;253;145;land;false;plains;1
153;107;246;184;land;false;desert;1
154;91;210;220;land;false;desert;1
155;231;192;216;land;false;plains;1
156;249;237;71;land;false;mountain;1
157;123;222;169;land;false;plains;1
158;248;135;134;land;false;forest;1
159;247;153;121;land;false;forest;1
160;229;233;180;land;true;jungle;1
161;206;156;193;land;true;forest;1
162;159;215;152;land;true;forest;1
163;248;45;217;land;false;forest;1
164;217;75;245;land;false;forest;1
165;184;186;213;land;false;plains;1
166;241;122;243;land;false;mountain;1
167;244;247;87;land;false;plains;1
168;175;243;164;land;true;plains;1
169;138;210;222;land;false;plains;1
170;154;216;196;land;false;plains;1
171;90;204;211;land;false;forest;1
172;164;191;176;land;false;forest;1
173;207;62;249;land;false;forest;1
174;174;151;194;land;false;mountain;1
175;208;137;174;land;false;mountain;1
176;245;229;124;land;false;plains;1
177;147;194;213;land;false;forest;1
178;239;187;168;land;true;forest;1
179;234;199;234;land;false;forest;1
180;231;240;245;land;false;forest;1
181;49;246;214;land;false;mountain;1
182;136;156;224;land;false;forest;1
183;168;182;168;land;false;plains;1
184;145;160;243;land;false;plains;1
185;71;254;243;land;false;mountain;1
186;180;226;157;land;false;plains;1
187;72;187;251;land;false;plains;1
188;141;239;229;land;false;forest;1
189;115;225;226;land;false;forest;1
190;227;180;101;land;true;plains;1
191;240;191;201;land;false;forest;1
192;118;250;244;land;false;plains;1
193;230;214;225;land;false;plains;1
194;117;253;223;land;false;plains;1
195;211;240;175;land;false;desert;1
196;249;181;133;land;true;urban;1
197;97;254;245;land;false;desert;1
198;208;194;124;land;false;forest;1
199;68;254;252;land;false;desert;1
200;242;163;174;land;true;forest;1
201;236;31;242;land;false;desert;1
202;174;196;219;land;true;jungle;1
203;185;158;193;land;false;forest;1
204;230;95;233;land;false;desert;1
205;34;251;254;land;true;plains;1
206;253;215;246;land;false;desert;1
207;226;221;200;land;false;forest;1
208;159;239;118;land;false;plains;1
209;145;157;246;land;false;plains;1
210;248;254;193;land;false;hills;1
211;177;175;185;land;false;forest;1
212;191;129;233;land;false;plains;1
213;187;253;246;land;false;plains;1
214;222;110;182;land;false;hills;1
215;102;213;246;land;false;plains;1
216;37;251;236;land;false;forest;1
217;115;180;245;land;false;plains;1
218;74;245;182;land;false;plains;1
219;246;138;190;land;false;plains;1
220;230;222;173;land;false;forest;1
221;173;191;246;land;false;plains;1
222;222;201;99;land;false;desert;1
223;219;160;183;land;false;forest;1
224;205;144;206;land;false;hills;1
225;244;163;247;land;false;forest;1
226;152;248;209;land;false;plains;1
227;221;158;183;land;false;forest;1
228;35;243;236;land;false;forest;1
229;184;247;206;land;true;desert;1
230;61;214;228;land;false;mountain;1
231;215;62;253;land;false;forest;1
232;144;169;202;land;true;plains;1
233;103;252;253;land;false;forest;1
234;125;155;242;land;false;forest;1
235;134;249;172;land;false;plains;1
236;244;73;213;land;true;mountain;1
237;236;141;205;land;false;forest;1
238;200;226;113;land;false;desert;1
239;146;249;224;land;false;jungle;1
240;212;65;243;land;false;forest;1
241;216;101;191;land;false;plains;1
242;173;177;253;land;false;mountain;1
243;146;214;216;land;false;forest;1
244;214;191;238;land;false;mountain;1
245;223;235;238;land;false;plains;1
246;187;71;244;land;true;desert;1
247;85;241;221;land;false;mountain;1
248;179;70;252;land;false;plains;1
249;253;211;221;land;false;mountain;1
250;178;219;201;land;true;forest;1
251;185;147;185;land;false;mountain;1
252;254;219;114;land;false;urban;1
253;165;252;170;land;false;plains;1
254;205;196;142;land;false;hills;1
255;187;228;129;land;false;mountain;1
256;157;221;127;land;true;plains;1
257;232;161;244;land;false;desert;1
258;248;150;221;land;false;mountain;1
259;189;232;154;land;false;mountain;1
260;190;158;173;land;false;forest;1
261;246;245;28;land;false;plains;1
262;248;147;200;land;false;jungle;1
263;198;245;92;land;true;forest;1
264;82;196;247;land;false;desert;1
265;218;225;148;land;false;desert;1
266;236;209;129;land;false;desert;1
267;214;199;103;land;false;plains;1
268;243;185;111;land;true;forest;1
269;233;129;153;land;false;forest;1
270;111;252;234;land;false;plains;1
271;239;180;133;land;false;hills;1
272;114;243;248;land;true;mountain;1
273;230;254;210;land;false;plains;1
274;135;236;254;land;false;plains;1
275;198;211;123;land;false;plains;1
276;126;242;136;land;false;urban;1
277;164;181;234;land;false;mountain;1
278;185;198;198;land;true;forest;1
279;219;67;225;land;false;jungle;1
280;166;196;233;land;false;mountain;1
281;235;119;147;land;false;desert;1
282;253;222;115;land;false;forest;1
283;236;236;150;land;false;desert;1
284;244;124;211;land;true;plains;1
285;210;239;247;land;false;plains;1
286;173;188;167;land;false;plains;1
287;110;229;244;land;false;desert;1
288;238;43;233;land;false;forest;1
289;139;198;183;land;false;forest;1
290;226;62;242;land;false;desert;1
291;201;175;251;land;false;forest;1
292;202;107;245;land;false;plains;1
293;219;111;173;land;false;plains;1
294;225;102;193;land;false;desert;1
295;253;123;207;land;false;forest;1
296;63;207;231;land;false;hills;1
297;203;254;46;land;false;plains;1
298;144;185;175;land;false;hills;1
299;119;237;160;land;false;jungle;1
300;247;203;110;land;false;mountain;1
301;209;247;106;land;false;desert;1
302;96;211;247;land;false;forest;1
303;224;231;122;land;false;forest;1
304;94;241;240;land;false;forest;1
305;152;176;207;land;false;forest;1
306;214;106;195;land;false;plains;1
307;229;138;208;land;false;mountain;1
308;107;248;226;land;false;plains;1
309;215;163;192;land;false;plains;1
310;223;97;236;land;false;mountain;1
311;209;171;208;land;false;hills;1
312;227;248;205;land;false;desert;1
313;205;180;122;land;false;plains;1
314;129;152;225;land;false;desert;1
315;253;145;180;land;false;mountain;1
316;182;162;174;land;false;plains;1
317;110;227;244;land;false;plains;1
318;110;233;194;land;false;mountain;1
319;243;212;200;land;false;forest;1
320;235;172;123;land;false;plains;1
321;252;166;173;land;false;desert;1
322;230;103;231;land;false;forest;1
323;187;157;216;land;false;plains;1
324;233;151;211;land;false;mountain;1
325;236;21;245;land;false;forest;1
326;112;236;192;land;false;forest;1
327;198;173;164;land;false;plains;1
328;89;202;234;land;false;forest;1
329;175;234;175;land;false;mountain;1
330;208;227;210;land;false;forest;1
331;200;216;126;land;false;plains;1
332;202;97;210;land;false;hills;1
333;239;125;233;land;false;plains;1
334;217;221;140;land;false;mountain;1
335;241;205;132;land;false;forest;1
336;187;182;227;land;false;mountain;1
337;71;222;219;land;false;plains;1
338;164;236;236;land;false;plains;1
339;178;171;222;land;true;forest;1
340;193;136;185;land;false;forest;1
341;211;181;115;land;false;plains;1
342;207;249;150;land;true;forest;1
343;164;177;175;land;false;plains;1
344;248;223;63;land;false;hills;1
345;250;237;193;land;false;forest;1
346;163;200;176;land;false;mountain;1
347;147;137;226;land;false;forest;1
348;131;225;223;land;false;forest;1
349;237;47;233;land;false;mountain;1
350;249;83;226;land;false;mountain;1
351;55;209;253;land;false;mountain;1
352;248;37;229;land;false;forest;1
353;247;195;237;land;false;plains;1
354;133;178;196;land;false;mountain;1
355;224;214;75;land;false;forest;1
356;108;218;179;land;false;plains;1
357;198;143;240;land;false;mountain;1
358;237;187;152;land;false;forest;1
359;149;229;172;land;false;plains;1
360;229;250;158;land;false;jungle;1
361;249;208;175;land;false;forest;1
362;251;173;186;land;false;plains;1
363;208;181;113;land;false;plains;1
364;185;159;237;land;false;mountain;1
365;79;171;252;land;true;desert;1
366;130;183;191;land;false;forest;1
367;211;78;246;land;false;desert;1
368;184;204;158;land;true;forest;1
369;235;222;234;land;true;plains;1
370;163;144;242;land;false;plains;1
371;114;189;252;land;false;plains;1
372;252;156;194;land;false;mountain;1
373;204;175;254;land;false;plains;1
374;233;233;73;land;false;forest;1
375;159;239;190;land;false;plains;1
376;171;145;220;land;false;mountain;1
377;200;211;253;land;false;desert;1
378;162;248;97;land;false;plains;1
379;171;249;93;land;false;mountain;1
380;142;186;214;land;false;plains;1
381;241;102;203;land;false;forest;1
382;223;84;222;land;false;plains;1
383;135;201;184;land;false;hills;1
384;71;249;202;land;false;plains;1
385;181;185;173;land;false;forest;1
386;75;215;231;land;false;mountain;1
387;84;217;243;land;false;forest;1
388;189;130;237;land;false;forest;1
389;253;109;150;land;false;forest;1
390;229;48;226;land;true;forest;1
391;246;175;159;land;false;forest;1
392;134;222;202;land;true;jungle;1
393;180;230;150;land;false;plains;1
394;244;138;178;land;true;forest;1
395;145;131;229;land;false;mountain;1
396;143;210;229;land;false;forest;1
397;198;246;240;land;false;desert;1
398;209;233;224;land;false;plains;1
399;233;250;84;land;false;forest;1
400;145;232;156;land;false;forest;1
401;224;165;213;land;false;forest;1
402;206;208;241;land;false;forest;1
403;116;220;189;land;false;desert;1
404;151;226;189;land;false;suburban;1
405;204;213;185;land;false;plains;1
406;95;227;240;land;true;plains;1
407;254;244;8;land;false;mountain;1
408;214;117;186;land;false;hills;1
409;236;225;242;land;false;plains;1
410;225;167;124;land;false;mountain;1
411;195;127;247;land;false;plains;1
412;70;222;241;land;false;forest;1
413;243;232;253;land;false;mountain;1
414;237;160;168;land;false;forest;1
415;233;224;248;land;false;plains;1
416;187;195;246;land;false;mountain;1
417;226;161;142;land;false;hills;1
418;142;254;211;land;false;forest;1
419;183;202;235;land;false;forest;1
420;244;252;21;land;false;forest;1
421;238;120;206;land;false;plains;1
422;147;128;232;land;true;plains;1
423;210;82;244;land;false;plains;1
424;231;150;195;land;false;jungle;1
425;254;241;28;land;false;jungle;1
426;216;196;109;land;false;plains;1
427;108;197;247;land;false;forest;1
428;222;186;210;land;false;forest;1
429;240;253;171;land;false;hills;1
430;87;214;200;land;false;plains;1
431;196;151;171;land;false;jungle;1
432;242;158;202;land;true;plains;1
433;230;194;112;land;false;plains;1
434;113;241;156;land;false;mountain;1
435;179;85;240;land;false;forest;1
436;176;198;171;land;false;plains;1
437;232;201;85;land;false;plains;1
438;128;153;237;land;true;forest;1
439;232;110;238;land;false;forest;1
440;110;182;247;land;false;mountain;1
441;183;177;241;land;false;forest;1
442;219;225;210;land;false;desert;1
443;207;193;115;land;false;plains;1
444;204;174;157;land;false;forest;1
445;252;162;110;land;false;desert;1
446;96;226;193;land;false;desert;1
447;236;202;68;land;false;mountain;1
448;112;229;166;land;true;forest;1
449;161;220;167;land;false;desert;1
450;251;136;155;land;false;desert;1
451;196;168;205;land;false;desert;1
452;124;244;193;land;false;forest;1
453;174;192;206;land;false;plains;1
454;142;243;179;land;false;forest;1
455;204;133;176;land;true;plains;1
456;175;235;214;land;false;mountain;1
457;114;170;227;land;false;desert;1
458;158;171;196;land;false;forest;1
459;233;249;84;land;false;forest;1
460;249;53;247;land;false;jungle;1
461;148;149;211;land;false;mountain;1
462;142;146;233;land;false;forest;1
463;252;141;145;land;false;mountain;1
464;237;155;160;land;false;mountain;1
465;233;176;139;land;false;desert;1
466;213;238;67;land;true;forest;1
467;119;240;153;land;false;mountain;1
468;251;96;170;land;false;mountain;1
469;66;219;216;land;false;plains;1
470;246;235;241;land;false;jungle;1
471;224;227;146;land;false;forest;1
472;151;252;114;land;false;forest;1
473;52;239;251;land;false;forest;1
474;242;104;240;land;false;plains;1
475;193;240;188;land;false;mountain;1
476;141;194;233;land;false;plains;1
477;199;92;228;land;false;forest;1
478;175;191;166;land;false;plains;1
479;212;252;67;land;false;forest;1
480;177;193;164;land;false;mountain;1
481;166;207;155;land;false;forest;1
482;108;252;173;land;false;forest;1
483;226;170;178;land;false;forest;1
484;155;217;158;land;false;forest;1
485;180;115;232;land;false;plains;1
486;138;217;232;land;true;urban;1
487;195;242;105;land;false;plains;1
488;171;225;254;land;false;plains;1
489;161;224;137;land;false;hills;1
490;248;227;155;land;false;plains;1
491;227;201;81;land;false;plains;1
492;182;187;191;land;false;plains;1
493;175;148;201;land;false;plains;1
494;108;178;236;land;false;desert;1
495;243;168;238;land;false;mountain;1
496;163;244;187;land;false;plains;1
497;234;169;249;land;false;forest;1
498;231;246;231;land;false;plains;1
499;252;233;247;land;false;urban;1
500;211;98;247;land;false;mountain;1
501;253;144;193;land;false;plains;1
502;67;244;215;land;false;plains;1
503;178;217;147;land;false;forest;1
504;51;247;247;land;false;jungle;1
505;138;181;226;land;false;mountain;1
506;215;205;254;land;true;plains;1
507;156;167;237;land;false;plains;1
508;181;219;175;land;false;plains;1
509;246;90;245;land;false;mountain;1
510;43;252;226;land;false;mountain;1
511;179;237;96;land;true;jungle;1
512;189;254;77;land;false;plains;1
513;249;124;195;land;false;mountain;1
514;194;215;146;land;false;forest;1
515;233;244;243;land;false;mountain;1
516;233;165;240;land;false;mountain;1
517;163;177;183;land;false;desert;1
518;200;200;148;land;false;forest;1
519;193;227;87;land;false;forest;1
520;195;190;177;land;false;forest;1
521;104;249;197;land;false;desert;1
522;234;192;205;land;false;mountain;1
523;95;234;223;land;true;forest;1
524;211;206;134;land;false;forest;1
525;101;198;202;land;false;plains;1
526;56;221;234;land;false;plains;1
527;165;169;244;land;false;forest;1
528;138;240;254;land;false;hills;1
529;148;162;243;land;false;plains;1
530;227;253;247;land;false;mountain;1
531;202;244;82;land;false;forest;1
532;176;223;200;land;false;mountain;1
533;231;118;227;land;false;plains;1
534;239;59;251;land;false;forest;1
535;209;113;242;land;false;forest;1
536;241;175;174;land;false;mountain;1
537;159;240;245;land;false;forest;1
538;218;188;119;land;false;desert;1
539;202;242;172;land;false;desert;1
540;114;236;217;land;false;plains;1
541;228;186;145;land;false;plains;1
542;173;186;222;land;false;mountain;1
543;250;180;240;land;false;plains;1
544;180;152;200;land;false;plains;1
545;175;124;209;land;false;forest;1
546;232;253;248;land;false;desert;1
547;208;218;233;land;true;plains;1
548;134;219;174;land;false;forest;1
549;215;215;229;land;false;jungle;1
550;232;226;135;land;false;plains;1
551;161;130;233;land;false;mountain;1
552;246;202;232;land;false;desert;1
553;205;224;116;land;false;forest;1
554;226;133;228;land;false;forest;1
555;238;119;175;land;false;plains;1
556;34;222;254;land;false;desert;1
557;75;247;228;land;true;jungle;1
558;243;143;146;land;false;plains;1
559;241;198;194;land;false;plains;1
560;139;227;175;land;false;plains;1
561;245;231;246;land;false;hills;1
562;183;115;223;land;false;forest;1
563;203;215;111;land;false;desert;1
564;174;122;238;land;false;hills;1
565;194;165;194;land;false;mountain;1
566;244;199;67;land;false;mountain;1
567;233;104;208;land;false;forest;1
568;213;120;182;land;false;forest;1
569;177;125;229;land;false;hills;1
570;167;222;243;land;false;mountain;1
571;99;247;208;land;false;forest;1
572;165;248;125;land;false;mountain;1
573;143;196;167;land;false;plains;1
574;244;129;189;land;true;forest;1
575;133;133;236;land;false;desert;1
576;165;197;226;land;false;jungle;1
577;76;250;232;land;false;desert;1
578;223;161;234;land;false;forest;1
579;195;192;143;land;false;plains;1
580;131;207;194;land;true;plains;1
581;115;234;189;land;false;desert;1
582;246;193;89;land;false;plains;1
583;111;203;205;land;true;forest;1
584;221;231;49;land;false;plains;1
585;237;247;169;land;false;forest;1
586;189;210;227;land;false;forest;1
587;236;124;164;land;false;plains;1
588;231;183;154;land;false;hills;1
589;212;156;204;land;true;plains;1
590;204;106;238;land;true;forest;1
591;230;224;127;land;false;plains;1
592;210;130;178;land;false;forest;1
593;140;254;226;land;true;forest;1
594;179;209;251;land;false;forest;1
595;178;242;240;land;false;mountain;1
596;149;242;207;land;true;marsh;1
597;222;254;26;land;false;forest;1
598;82;195;234;land;false;urban;1
599;166;138;219;land;false;plains;1
600;227;150;196;land;false;plains;1
601;159;200;178;land;false;forest;1
602;191;171;192;land;true;urban;1
603;202;160;155;land;false;marsh;1
604;251;169;227;land;true;forest;1
605;210;254;126;land;false;forest;1
606;59;227;235;land;false;plains;1
607;225;230;113;land;false;plains;1
608;170;247;192;land;true;marsh;1
609;176;246;243;land;true;marsh;1
610;213;180;121;land;false;desert;1
611;185;250;138;land;false;forest;1
612;90;196;219;land;false;forest;1
613;129;206;254;land;false;plains;1
614;214;155;218;land;false;forest;1
615;211;126;232;land;true;forest;1
616;219;157;210;land;false;plains;1
617;216;234;181;land;false;desert;1
618;176;152;187;land;false;forest;1
619;231;209;90;land;false;forest;1
620;188;144;218;land;true;forest;1
621;160;236;218;land;false;forest;1
622;155;165;217;land;false;forest;1
623;72;249;243;land;true;plains;1
624;176;238;226;land;false;plains;1
625;219;216;155;land;false;plains;1
626;234;68;242;land;false;plains;1
627;234;174;199;land;false;forest;1
628;195;190;209;land;false;mountain;1
629;192;121;209;land;false;desert;1
630;251;200;118;land;false;plains;1
631;253;224;49;land;false;desert;1
632;247;47;245;land;true;forest;1
633;241;104;162;land;true;forest;1
634;165;250;189;land;false;plains;1
635;244;144;197;land;false;forest;1
636;131;244;192;land;false;forest;1
637;227;146;181;land;false;forest;1
638;157;188;211;land;false;forest;1
639;232;209;149;land;false;forest;1
640;180;206;164;land;false;plains;1
641;249;205;89;land;false;forest;1
642;222;220;141;land;false;hills;1
643;42;243;222;land;false;plains;1
644;196;228;167;land;false;forest;1
645;222;204;126;land;true;plains;1
646;252;175;235;land;false;forest;1
647;233;171;254;land;false;hills;1
648;191;131;239;land;false;plains;1
649;199;226;207;land;false;urban;1
650;229;186;243;land;false;forest;1
651;227;240;134;land;false;forest;1
652;227;244;232;land;false;plains;1
653;167;230;220;land;false;jungle;1
654;89;244;237;land;false;forest;1
655;122;197;246;land;false;forest;1
656;251;126;236;land;false;mountain;1
657;112;226;206;land;false;forest;1
658;200;134;241;land;false;mountain;1
659;252;226;69;land;false;plains;1
660;238;239;173;land;false;forest;1
661;233;195;124;land;false;plains;1
662;230;235;116;land;false;plains;1
663;238;193;159;land;false;forest;1
664;253;172;144;land;false;forest;1
665;178;230;102;land;false;plains;1
666;153;155;203;land;false;plains;1
667;186;199;121;land;false;mountain;1
668;250;183;228;land;false;forest;1
669;101;244;186;land;false;forest;1
670;215;122;217;land;false;hills;1
671;227;185;173;land;false;mountain;1
672;171;159;174;land;false;forest;1
673;123;207;240;land;false;plains;1
674;158;220;225;land;false;forest;1
675;195;139;204;land;false;plains;1
676;193;250;88;land;false;mountain;1
677;206;183;175;land;false;plains;1
678;189;124;194;land;false;plains;1
679;42;242;236;land;true;forest;1
680;229;197;205;land;true;forest;1
681;92;229;209;land;true;plains;1
682;125;208;222;land;false;forest;1
683;189;239;124;land;false;hills;1
684;151;231;139;land;false;plains;1
685;217;132;235;land;false;mountain;1
686;226;191;167;land;false;desert;1
687;232;246;58;land;false;forest;1
688;241;240;68;land;false;forest;1
689;149;236;127;land;false;plains;1
690;231;132;189;land;true;forest;1
691;196;171;251;land;false;mountain;1
692;167;163;202;land;false;jungle;1
693;240;200;178;land;false;plains;1
694;180;163;222;land;false;desert;1
695;209;193;209;land;false;forest;1
696;223;249;150;land;false;forest;1
697;240;242;27;land;false;hills;1
698;246;169;248;land;false;desert;1
699;241;239;86;land;true;jungle;1
700;206;144;175;land;true;plains;1
701;208;220;86;land;false;forest;1
702;29;236;243;land;false;plains;1
703;197;190;194;land;false;plains;1
704;228;243;162;land;false;hills;1
705;245;74;214;land;false;plains;1
706;213;217;142;land;false;forest;1
707;215;93;231;land;false;plains;1
708;96;233;251;land;false;desert;1
709;192;184;182;land;false;mountain;1
710;218;170;217;land;false;forest;1
711;163;183;158;land;false;mountain;1
712;215;181;179;land;false;plains;1
713;241;234;126;land;false;mountain;1
714;254;184;124;land;false;desert;1
715;234;244;244;land;false;desert;1
716;225;155;122;land;false;mountain;1
717;252;196;153;land;false;mountain;1
718;189;128;209;land;false;plains;1
719;204;147;230;land;true;jungle;1
720;160;179;209;land;false;desert;1
721;114;195;243;land;false;plains;1
722;185;191;188;land;false;forest;1
723;72;211;218;land;false;mountain;1
724;169;199;207;land;false;plains;1
725;215;232;64;land;false;forest;1
726;49;227;232;land;false;forest;1
727;209;243;88;land;false;plains;1
728;93;211;247;land;false;forest;1
729;196;204;214;land;false;mountain;1
730;64;246;198;land;false;desert;1
731;241;177;198;land;false;plains;1
732;230;156;216;land;false;forest;1
733;180;245;77;land;false;mountain;1
734;250;199;193;land;false;plains;1
735;175;215;209;land;false;desert;1
736;236;141;174;land;false;forest;1
737;253;221;193;land;true;forest;1
738;209;213;81;land;false;plains;1
739;207;225;111;land;false;mountain;1
740;190;139;205;land;true;forest;1
741;214;133;246;land;false;desert;1
742;233;92;183;land;false;plains;1
743;161;228;236;land;false;forest;1
744;234;164;159;land;false;plains;1
745;110;238;212;land;false;plains;1
746;133;163;237;land;false;desert;1
747;225;102;190;land;false;forest;1
748;137;147;231;land;true;jungle;1
749;99;210;240;land;false;forest;1
750;231;247;120;land;false;desert;1
751;89;187;237;land;false;mountain;1
752;222;131;202;land;false;desert;1
753;231;190;113;land;false;mountain;1
754;194;243;153;land;false;mountain;1
755;60;240;248;land;false;plains;1
756;115;229;230;land;false;mountain;1
757;171;185;216;land;false;jungle;1
758;252;63;220;land;false;plains;1
759;191;240;151;land;true;jungle;1
760;82;237;248;land;false;marsh;1
761;189;214;251;land;false;hills;1
762;167;203;134;land;false;forest;1
763;156;236;230;land;false;mountain;1
764;152;206;199;land;false;forest;1
765;223;56;253;land;false;plains;1
766;172;254;149;land;false;plains;1
767;185;195;202;land;true;forest;1
768;216;139;225;land;false;plains;1
769;205;254;100;land;false;desert;1
770;235;138;176;land;true;mountain;1
771;212;142;188;land;false;forest;1
772;169;209;162;land;false;mountain;1
773;159;251;199;land;false;mountain;1
774;147;241;150;land;false;forest;1
775;123;212;193;land;false;forest;1
776;134;192;191;land;false;hills;1
777;217;131;172;land;false;desert;1
778;99;184;220;land;false;plains;1
779;185;78;240;land;false;forest;1
780;246;92;163;land;false;plains;1
781;182;133;202;land;false;forest;1
782;77;246;229;land;true;plains;1
783;225;82;195;land;false;desert;1
784;198;240;108;land;false;forest;1
785;208;147;146;land;false;forest;1
786;248;184;160;land;false;plains;1
787;221;205;140;land;false;forest;1
788;199;245;162;land;true;plains;1
789;201;184;253;land;false;forest;1
790;115;221;168;land;false;forest;1
791;166;205;221;land;false;mountain;1
792;238;164;154;land;false;mountain;1
793;168;186;207;land;false;mountain;1
794;108;181;242;land;true;desert;1
795;60;205;244;land;false;hills;1
796;146;185;227;land;false;plains;1
797;195;131;244;land;false;forest;1
798;244;130;235;land;false;hills;1
799;183;240;194;land;false;hills;1
800;218;164;188;land;false;forest;1
801;197;188;195;land;false;plains;1
802;232;132;240;land;false;forest;1
803;241;193;228;land;false;mountain;1
804;123;238;201;land;false;mountain;1
805;119;242;221;land;false;hills;1
806;215;57;250;land;false;plains;1
807;167;213;122;land;false;mountain;1
808;224;254;44;land;false;mountain;1
809;160;103;251;land;false;plains;1
810;161;157;227;land;false;plains;1
811;145;236;151;land;false;desert;1
812;93;203;226;land;false;plains;1
