1;fuel_silo;2031.00;10.30;2289.00;2.48;0
1;radar_station;2137.00;10.60;2222.00;6.11;0
1;rocket_site;2203.00;10.30;2207.00;0.41;0
1;nuclear_reactor;2092.00;10.30;2286.00;3.08;0
2;arms_factory;561.00;9.88;2299.00;4.77;0
2;arms_factory;558.00;9.85;2300.00;0.04;0
2;arms_factory;559.00;9.80;2300.00;4.17;0
2;arms_factory;556.00;9.70;2302.00;5.37;0
2;arms_factory;556.00;9.70;2302.00;3.21;0
2;arms_factory;563.00;10.60;2302.00;6.23;0
2;industrial_complex;562.00;9.80;2297.00;1.16;0
2;industrial_complex;561.00;9.88;2298.00;5.28;0
2;industrial_complex;557.00;10.00;2299.00;0.55;0
2;industrial_complex;556.00;9.90;2300.00;3.22;0
2;industrial_complex;563.00;9.70;2300.00;5.88;0
2;industrial_complex;563.00;9.70;2300.00;3.73;0
2;air_base;560.00;9.70;2302.00;3.83;0
2;naval_base;564.00;10.12;2301.00;0.46;17868
2;bunker;558.00;9.53;2297.00;4.33;0
2;coastal_bunker;562.00;9.70;2294.00;0.46;0
2;dockyard;563.00;9.50;2296.00;0.46;0
2;anti_air_building;562.00;9.82;2299.00;0.11;0
2;anti_air_building;557.00;9.75;2301.00;2.78;0
2;anti_air_building;557.00;9.75;2301.00;5.44;0
2;synthetic_refinery;556.00;9.70;2302.00;2.17;0
2;fuel_silo;558.00;9.50;2296.00;4.84;0
2;radar_station;559.00;9.65;2297.00;2.27;0
2;rocket_site;561.00;9.88;2298.00;2.78;0
2;nuclear_reactor;558.00;9.78;2299.00;0.62;0
3;arms_factory;1775.00;9.73;1194.00;4.17;0
3;arms_factory;1808.00;9.80;1158.00;5.37;0
3;arms_factory;1778.00;10.18;1176.00;3.21;0
3;arms_factory;1806.00;10.20;1187.00;6.23;0
3;arms_factory;1781.00;10.10;1182.00;1.16;0
3;arms_factory;1819.00;10.10;1183.00;5.28;0
3;industrial_complex;1785.00;10.55;1184.00;0.55;0
3;industrial_complex;1810.00;10.15;1175.00;3.22;0
3;industrial_complex;1811.00;10.38;1189.00;5.88;0
3;industrial_complex;1840.00;11.98;1217.00;3.73;0
3;industrial_complex;1766.00;9.78;1168.00;3.83;0
3;industrial_complex;1821.00;10.65;1193.00;1.67;0
3;air_base;1851.00;12.48;1220.00;4.33;0
3;bunker;1787.00;10.15;1166.00;0.71;0
3;bunker;1815.00;10.25;1185.00;3.73;0
3;bunker;1877.00;13.48;1212.00;0.11;0
3;bunker;1781.00;10.32;1174.00;2.78;0
3;bunker;1767.00;9.80;1166.00;5.44;0
3;bunker;1806.00;10.30;1188.00;2.17;0
3;bunker;1759.00;9.70;1137.00;4.84;0
3;bunker;1815.00;10.07;1170.00;1.23;0
3;bunker;1787.00;9.70;1147.00;2.78;0
3;bunker;1847.00;11.55;1207.00;0.62;0
3;bunker;1775.00;9.70;1131.00;1.83;0
3;bunker;1772.00;10.05;1173.00;5.95;0
3;bunker;1824.00;10.03;1180.00;2.68;0
3;bunker;1838.00;10.12;1164.00;3.90;0
3;bunker;1826.00;11.20;1209.00;1.73;0
3;bunker;1813.00;10.93;1200.00;4.40;0
3;bunker;1805.00;10.10;1171.00;5.96;0
3;bunker;1807.00;11.00;1207.00;2.34;0
3;bunker;1776.00;10.40;1187.00;0.18;0
3;bunker;1796.00;9.70;1158.00;1.39;0
3;bunker;1780.00;10.73;1166.00;4.40;0
3;bunker;1792.00;11.62;1178.00;0.79;0
3;bunker;1791.00;9.90;1201.00;4.91;0
3;bunker;1802.00;9.78;1160.00;0.18;0
3;bunker;1799.00;10.50;1214.00;2.85;0
3;bunker;1774.00;9.70;1203.00;0.69;0
3;bunker;1774.00;9.75;1141.00;1.90;0
3;bunker;1817.00;9.70;1161.00;4.91;0
3;bunker;1775.00;9.70;1148.00;1.29;0
3;bunker;1782.00;9.70;1209.00;3.96;0
3;bunker;1784.00;10.32;1189.00;0.34;0
3;bunker;1772.00;9.70;1193.00;3.36;0
3;bunker;1784.00;10.85;1160.00;4.57;0
3;bunker;1766.00;9.70;1146.00;2.41;0
3;bunker;1781.00;9.70;1213.00;0.25;0
3;anti_air_building;1789.00;9.85;1206.00;0.35;0
3;anti_air_building;1773.00;9.85;1167.00;4.47;0
3;anti_air_building;1830.00;11.20;1206.00;0.85;0
3;synthetic_refinery;1876.00;13.25;1225.00;3.87;0
3;fuel_silo;1795.00;9.70;1161.00;5.08;0
3;radar_station;1822.00;10.10;1180.00;4.40;0
3;rocket_site;1868.00;13.07;1230.00;5.58;0
3;nuclear_reactor;1797.00;10.65;1170.00;0.86;0
4;arms_factory;1674.00;15.88;2032.00;3.21;0
4;arms_factory;1554.00;15.80;2189.00;6.23;0
4;arms_factory;1743.00;11.78;1972.00;1.16;0
4;arms_factory;1613.00;15.60;2144.00;5.28;0
4;arms_factory;1764.00;15.85;1990.00;0.55;0
4;arms_factory;1432.00;13.53;2292.00;3.22;0
4;industrial_complex;1745.00;16.05;2030.00;5.88;0
4;industrial_complex;1522.00;12.55;2146.00;3.73;0
4;industrial_complex;1575.00;14.80;2160.00;3.83;0
4;industrial_complex;1600.00;15.23;2113.00;1.67;0
4;industrial_complex;1556.00;13.55;2109.00;4.33;0
4;industrial_complex;1514.00;13.95;2216.00;0.71;0
4;air_base;1639.00;15.18;2163.00;3.73;0
4;bunker;1687.00;14.23;2083.00;0.11;0
4;bunker;1590.00;13.70;2074.00;2.78;0
4;bunker;1631.00;15.53;2075.00;5.44;0
4;bunker;1629.00;13.57;2040.00;2.17;0
4;bunker;1664.00;15.75;2138.00;4.84;0
4;bunker;1535.00;13.85;2225.00;1.23;0
4;bunker;1636.00;16.95;2132.00;2.78;0
4;bunker;1477.00;14.20;2267.00;0.62;0
4;bunker;1574.00;13.73;2101.00;1.83;0
4;bunker;1703.00;16.48;2096.00;5.95;0
4;bunker;1643.00;16.80;2120.00;2.68;0
4;bunker;1594.00;15.32;2156.00;3.90;0
4;bunker;1635.00;14.90;2086.00;1.73;0
4;bunker;1631.00;14.78;2161.00;4.40;0
4;bunker;1608.00;13.93;2193.00;5.96;0
4;bunker;1545.00;14.50;2135.00;2.34;0
4;bunker;1696.00;16.83;2109.00;0.18;0
4;bunker;1520.00;13.85;2205.00;1.39;0
4;bunker;1628.00;14.05;2072.00;4.40;0
4;bunker;1666.00;14.93;2155.00;0.79;0
4;bunker;1750.00;14.07;2007.00;4.91;0
4;bunker;1598.00;13.62;2051.00;0.18;0
4;bunker;1712.00;15.55;2083.00;2.85;0
4;bunker;1624.00;16.18;2143.00;0.69;0
4;bunker;1670.00;13.50;2019.00;1.90;0
4;bunker;1794.00;13.70;1967.00;4.91;0
4;bunker;1481.00;12.95;2204.00;1.29;0
4;bunker;1493.00;12.90;2183.00;3.96;0
4;bunker;1720.00;16.15;2050.00;0.34;0
4;bunker;1674.00;15.57;2046.00;3.36;0
4;bunker;1598.00;15.05;2003.00;4.57;0
4;bunker;1566.00;11.65;2127.00;2.41;0
4;bunker;1474.00;13.30;2174.00;0.25;0
4;bunker;1543.00;14.50;2181.00;0.35;0
4;bunker;1735.00;12.18;1989.00;4.47;0
4;bunker;1581.00;16.05;2196.00;0.85;0
4;bunker;1401.00;12.65;2297.00;3.87;0
4;bunker;1696.00;16.50;2075.00;5.08;0
4;bunker;1647.00;13.85;2051.00;2.92;0
4;bunker;1678.00;14.07;2119.00;5.58;0
4;bunker;1442.00;13.65;2289.00;0.86;0
4;bunker;1553.00;13.20;2125.00;3.52;0
4;bunker;1549.00;16.85;2164.00;1.36;0
4;bunker;1445.00;12.73;2280.00;4.03;0
4;bunker;1481.00;13.60;2271.00;5.59;0
4;bunker;1584.00;12.60;1993.00;3.42;0
4;bunker;1535.00;15.12;2164.00;4.64;0
4;bunker;1536.00;12.53;2111.00;2.48;0
4;bunker;1453.00;12.48;2285.00;4.03;0
4;bunker;1496.00;14.18;2162.00;0.41;0
4;anti_air_building;1405.00;11.15;2284.00;3.08;0
4;anti_air_building;1567.00;12.82;2131.00;0.92;0
4;anti_air_building;1675.00;15.88;2008.00;1.02;0
4;synthetic_refinery;1588.00;14.98;2018.00;5.15;0
4;fuel_silo;1616.00;14.65;2075.00;2.98;0
4;radar_station;1596.00;14.25;2128.00;5.65;0
4;rocket_site;1464.00;13.18;2274.00;0.92;0
4;nuclear_reactor;1451.00;13.12;2269.00;3.59;0
5;arms_factory;1890.00;11.23;2134.00;1.16;0
5;arms_factory;1819.00;11.68;2139.00;5.28;0
5;arms_factory;1809.00;11.78;2145.00;0.55;0
5;arms_factory;1852.00;11.73;2102.00;3.22;0
5;arms_factory;1853.00;11.70;2106.00;5.88;0
5;arms_factory;1863.00;12.18;2093.00;3.73;0
5;industrial_complex;1896.00;11.50;2101.00;3.83;0
5;industrial_complex;1928.00;11.40;2104.00;1.67;0
5;industrial_complex;1900.00;11.40;2094.00;4.33;0
5;industrial_complex;1939.00;11.45;2089.00;0.71;0
5;industrial_complex;1850.00;11.45;2140.00;3.73;0
5;industrial_complex;1870.00;11.12;2143.00;0.11;0
5;air_base;1846.00;11.50;2141.00;2.78;0
5;bunker;1838.00;11.80;2124.00;5.44;0
5;bunker;1946.00;11.40;2085.00;2.17;0
5;bunker;1872.00;11.53;2115.00;4.84;0
5;bunker;1926.00;11.00;2154.00;1.23;0
5;bunker;1879.00;11.55;2102.00;2.78;0
5;bunker;1921.00;11.43;2085.00;0.62;0
5;bunker;1880.00;11.12;2142.00;1.83;0
5;bunker;1899.00;11.38;2128.00;5.95;0
5;bunker;1957.00;10.88;2153.00;2.68;0
5;bunker;1951.00;11.30;2113.00;3.90;0
5;bunker;1920.00;11.35;2130.00;1.73;0
5;bunker;1812.00;11.70;2140.00;4.40;0
5;anti_air_building;1875.00;11.48;2134.00;5.96;0
5;anti_air_building;1884.00;11.15;2138.00;2.34;0
5;anti_air_building;1838.00;11.50;2132.00;0.18;0
5;synthetic_refinery;1847.00;11.68;2114.00;1.39;0
5;fuel_silo;1837.00;11.75;2122.00;4.40;0
5;radar_station;1884.00;11.50;2118.00;2.46;0
5;rocket_site;1904.00;11.40;2125.00;4.91;0
5;nuclear_reactor;1893.00;11.50;2115.00;0.18;0
6;arms_factory;1678.00;12.15;2205.00;0.55;0
6;arms_factory;1751.00;12.25;2145.00;3.22;0
6;arms_factory;1682.00;13.98;2157.00;5.88;0
6;arms_factory;1714.00;13.50;2132.00;3.73;0
6;arms_factory;1810.00;11.00;2248.00;3.83;0
6;arms_factory;1794.00;11.70;2153.00;1.67;0
6;industrial_complex;1726.00;11.53;2204.00;4.33;0
6;industrial_complex;1944.00;10.78;2214.00;0.71;0
6;industrial_complex;1924.00;10.98;2291.00;3.73;0
6;industrial_complex;1673.00;12.23;2201.00;0.11;0
6;industrial_complex;1809.00;11.40;2175.00;2.78;0
6;industrial_complex;1698.00;13.60;2150.00;5.44;0
6;air_base;1933.00;11.00;2179.00;2.17;0
6;bunker;1814.00;11.00;2243.00;4.84;0
6;bunker;1779.00;11.82;2154.00;1.23;0
6;bunker;1749.00;12.85;2113.00;2.78;0
6;bunker;1735.00;11.95;2182.00;0.62;0
6;bunker;1933.00;11.00;2179.00;1.83;0
6;bunker;1843.00;11.00;2210.00;5.95;0
6;bunker;1704.00;12.65;2158.00;2.68;0
6;bunker;1862.00;10.85;2249.00;3.90;0
6;bunker;1922.00;11.20;2283.00;1.73;0
6;bunker;1777.00;11.28;2198.00;4.40;0
6;bunker;1947.00;10.78;2253.00;5.96;0
6;bunker;1655.00;12.10;2208.00;2.34;0
6;bunker;1799.00;11.00;2202.00;0.18;0
6;bunker;1892.00;11.10;2174.00;1.39;0
6;bunker;1778.00;11.48;2179.00;4.40;0
6;bunker;1920.00;11.00;2253.00;0.79;0
6;bunker;1919.00;10.60;2236.00;4.91;0
6;bunker;1935.00;10.90;2206.00;0.18;0
6;bunker;1834.00;11.32;2193.00;2.85;0
6;bunker;1858.00;11.07;2294.00;0.69;0
6;bunker;1906.00;11.03;2290.00;1.90;0
6;bunker;1764.00;12.00;2152.00;4.91;0
6;bunker;1861.00;10.85;2263.00;1.29;0
6;bunker;1915.00;10.90;2250.00;3.96;0
6;bunker;1897.00;11.23;2269.00;0.34;0
6;bunker;1893.00;11.00;2159.00;3.36;0
6;bunker;1731.00;11.88;2192.00;4.57;0
6;bunker;1702.00;13.65;2143.00;2.41;0
6;bunker;1680.00;12.10;2189.00;0.25;0
6;bunker;1838.00;10.98;2249.00;0.35;0
6;bunker;1832.00;11.00;2222.00;4.47;0
6;bunker;1791.00;11.10;2206.00;0.85;0
6;bunker;1924.00;10.65;2239.00;3.87;0
6;bunker;1901.00;10.93;2198.00;5.08;0
6;bunker;1741.00;11.30;2216.00;2.92;0
6;bunker;1666.00;13.88;2170.00;5.58;0
6;bunker;1774.00;11.03;2229.00;0.86;0
6;bunker;1875.00;11.00;2197.00;3.52;0
6;bunker;1959.00;11.10;2289.00;1.36;0
6;anti_air_building;1722.00;12.10;2177.00;4.03;0
6;anti_air_building;1927.00;10.90;2230.00;5.59;0
6;anti_air_building;1836.00;11.48;2182.00;3.42;0
6;synthetic_refinery;1682.00;11.75;2231.00;4.64;0
6;fuel_silo;1831.00;11.05;2204.00;2.48;0
6;radar_station;1798.00;11.00;2205.00;6.11;0
6;rocket_site;1908.00;11.03;2191.00;0.41;0
6;nuclear_reactor;1836.00;10.78;2258.00;3.08;0
7;arms_factory;3333.00;9.70;2063.00;5.88;0
7;arms_factory;3409.00;9.70;1864.00;3.73;0
7;arms_factory;3428.00;9.88;2106.00;3.83;0
7;arms_factory;3457.00;10.25;1974.00;1.67;0
7;arms_factory;3587.00;11.48;1897.00;4.33;0
7;arms_factory;3456.00;9.50;1954.00;0.71;0
7;industrial_complex;3418.00;10.20;1936.00;3.73;0
7;industrial_complex;3465.00;10.60;1869.00;0.11;0
7;industrial_complex;3432.00;10.03;2007.00;2.78;0
7;industrial_complex;3306.00;10.00;1853.00;5.44;0
7;industrial_complex;3604.00;11.98;1902.00;2.17;0
7;industrial_complex;3483.00;9.50;2042.00;4.84;0
7;air_base;3430.00;9.50;2090.00;1.23;0
7;naval_base;3623.00;11.07;1880.00;0.79;18115
7;naval_base;3520.00;9.50;1826.00;1.25;17833
7;naval_base;3241.00;9.70;2085.00;-1.57;14972
7;naval_base;3535.00;9.50;1831.00;0.46;17833
7;naval_base;3652.00;9.70;1905.00;1.11;14977
7;naval_base;3271.00;9.50;2104.00;-1.29;16261
7;naval_base;3275.00;9.50;2087.00;-2.01;16261
7;naval_base;3279.00;9.50;2093.00;-1.73;16261
7;naval_base;3498.00;9.50;1800.00;1.03;18174
7;naval_base;3239.00;9.70;2079.00;-2.03;14972
7;naval_base;3642.00;9.75;1897.00;1.37;14977
7;naval_base;3519.00;9.70;1817.00;-1.79;14879
7;naval_base;3559.00;9.50;1846.00;0.17;17833
7;naval_base;3583.00;9.50;1853.00;0.79;18115
7;naval_base;3647.00;9.50;1901.00;0.62;14977
7;naval_base;3513.00;9.70;1819.00;0.46;14879
7;naval_base;3487.00;9.50;1793.00;0.79;18174
7;naval_base;3290.00;9.50;2138.00;-2.45;17967
7;naval_base;3596.00;9.70;1858.00;0.52;18115
7;naval_base;3560.00;9.50;1842.00;-2.82;17833
7;naval_base;3658.00;9.75;1918.00;1.21;15992
7;naval_base;3628.00;9.50;1889.00;0.36;18104
7;naval_base;3555.00;9.50;1836.00;-2.82;17833
7;naval_base;3615.00;9.95;1871.00;1.11;18115
7;naval_base;3609.00;9.50;1862.00;0.32;18115
7;naval_base;3572.00;9.50;1851.00;0.79;17833
7;naval_base;3552.00;9.70;1842.00;1.11;17833
7;naval_base;3551.00;9.70;1839.00;0.79;17833
7;naval_base;3549.00;9.70;1832.00;-2.76;17833
7;naval_base;3535.00;9.50;1823.00;-2.50;17833
7;naval_base;3511.00;9.70;1814.00;1.57;14879
7;naval_base;3502.00;9.70;1803.00;0.32;18174
7;naval_base;3516.00;9.70;1812.00;-2.36;14879
7;naval_base;3492.00;9.50;1794.00;0.79;18174
7;naval_base;3634.00;9.50;1886.00;1.11;18104
7;bunker;3449.00;10.10;2040.00;3.52;0
7;bunker;3445.00;10.30;1895.00;1.36;0
7;bunker;3270.00;9.82;1847.00;4.03;0
7;bunker;3568.00;11.00;1881.00;5.59;0
7;bunker;3294.00;9.98;1848.00;3.42;0
7;bunker;3425.00;9.78;2127.00;4.64;0
7;bunker;3382.00;9.80;2024.00;2.48;0
7;bunker;3503.00;10.20;1980.00;4.03;0
7;bunker;3460.00;10.12;2015.00;0.41;0
7;bunker;3344.00;9.90;1945.00;3.08;0
7;bunker;3325.00;9.70;2120.00;0.92;0
7;bunker;3350.00;10.18;1908.00;1.02;0
7;bunker;3461.00;10.55;1835.00;5.15;0
7;bunker;3605.00;9.70;1931.00;2.98;0
7;bunker;3501.00;10.05;1833.00;4.54;0
7;bunker;3388.00;10.07;1979.00;0.92;0
7;bunker;3548.00;10.18;1927.00;3.59;0
7;bunker;3621.00;9.70;1933.00;1.43;0
7;bunker;3408.00;10.10;2039.00;1.53;0
7;bunker;3562.00;9.70;1829.00;5.65;0
7;bunker;3361.00;9.70;2107.00;2.04;0
7;bunker;3386.00;10.12;1963.00;4.70;0
7;bunker;3314.00;9.70;2022.00;6.26;0
7;bunker;3529.00;10.03;1923.00;4.10;0
7;bunker;3433.00;9.50;1989.00;0.48;0
7;bunker;3373.00;9.75;2067.00;3.15;0
7;bunker;3437.00;9.50;1950.00;6.16;0
7;bunker;3512.00;10.10;2111.00;1.09;0
7;bunker;3528.00;10.28;1954.00;5.22;0
7;bunker;3447.00;10.40;1864.00;0.49;0
7;bunker;3312.00;9.85;1977.00;4.61;0
7;bunker;3351.00;9.82;2042.00;5.82;0
7;bunker;3557.00;10.05;1885.00;3.66;0
7;bunker;3281.00;9.70;2116.00;5.22;0
7;bunker;3337.00;9.90;1934.00;1.60;0
7;bunker;3311.00;10.10;1881.00;5.72;0
7;bunker;3312.00;9.88;1918.00;2.10;0
7;bunker;3433.00;9.62;2048.00;3.66;0
7;bunker;3372.00;9.70;1994.00;0.04;0
7;bunker;3428.00;10.20;1967.00;4.17;0
7;bunker;3616.00;10.15;1923.00;5.38;0
7;bunker;3482.00;10.10;2079.00;2.11;0
7;bunker;3384.00;9.82;2083.00;4.78;0
7;bunker;3387.00;9.90;2121.00;1.16;0
7;bunker;3488.00;10.65;1839.00;2.71;0
7;bunker;3285.00;9.70;2089.00;0.55;0
7;bunker;3400.00;9.70;1798.00;4.68;0
7;bunker;3370.00;10.10;1861.00;5.89;0
7;bunker;3538.00;9.82;1884.00;2.62;0
7;bunker;3374.00;9.73;1809.00;5.28;0
7;bunker;3381.00;10.43;1919.00;1.67;0
7;bunker;3478.00;9.70;1797.00;4.33;0
7;bunker;3485.00;10.43;1925.00;1.07;0
7;bunker;3633.00;10.50;1924.00;2.27;0
7;bunker;3391.00;9.95;2047.00;0.11;0
7;bunker;3513.00;10.60;1940.00;2.78;0
7;bunker;3525.00;9.70;1809.00;4.34;0
7;bunker;3498.00;10.35;2025.00;2.17;0
7;bunker;3489.00;10.10;1912.00;4.84;0
7;bunker;3308.00;9.70;2056.00;0.12;0
7;bunker;3388.00;10.12;1887.00;2.78;0
7;bunker;3489.00;9.70;1815.00;0.62;0
7;bunker;3482.00;10.07;2103.00;1.83;0
7;bunker;3419.00;9.70;1849.00;4.85;0
7;bunker;3412.00;9.80;2113.00;1.23;0
7;bunker;3441.00;10.20;1929.00;5.35;0
7;bunker;3620.00;11.10;1884.00;0.28;0
7;bunker;3286.00;9.70;2044.00;3.29;0
7;bunker;3589.00;11.30;1913.00;1.13;0
7;bunker;3278.00;9.50;2074.00;2.34;0
7;bunker;3483.00;10.53;1958.00;0.18;0
7;bunker;3469.00;10.03;2088.00;1.74;0
7;bunker;3457.00;10.10;1998.00;4.40;0
7;bunker;3323.00;9.70;2062.00;0.79;0
7;bunker;3594.00;11.98;1899.00;4.91;0
7;bunker;3587.00;9.70;1859.00;5.01;0
7;bunker;3345.00;9.93;1841.00;2.85;0
7;bunker;3579.00;11.40;1896.00;5.52;0
7;bunker;3640.00;9.70;1931.00;0.79;0
7;bunker;3388.00;9.82;1857.00;4.91;0
7;bunker;3509.00;10.55;2048.00;1.29;0
7;bunker;3409.00;10.15;1983.00;5.42;0
7;bunker;3313.00;9.93;1945.00;5.52;0
7;bunker;3360.00;9.93;1980.00;3.36;0
7;bunker;3434.00;10.03;1841.00;6.03;0
7;bunker;3447.00;10.10;2037.00;2.41;0
7;bunker;3471.00;10.30;1881.00;3.96;0
7;bunker;3336.00;9.70;2106.00;1.81;0
7;bunker;3342.00;9.70;1979.00;3.02;0
7;bunker;3402.00;10.05;1875.00;0.85;0
7;bunker;3593.00;9.70;1860.00;3.87;0
7;bunker;3354.00;9.98;1947.00;5.08;0
7;bunker;3344.00;10.10;1877.00;2.92;0
7;bunker;3315.00;9.70;2118.00;4.48;0
7;bunker;3600.00;11.55;1914.00;0.86;0
7;bunker;3368.00;9.80;1829.00;3.52;0
7;bunker;3562.00;9.70;1840.00;1.36;0
7;bunker;3653.00;9.70;1924.00;2.92;0
7;bunker;3520.00;10.05;1869.00;5.59;0
7;bunker;3405.00;9.85;2097.00;1.97;0
7;bunker;3584.00;11.35;1879.00;6.09;0
7;bunker;3529.00;9.70;1841.00;1.37;0
7;bunker;3574.00;9.70;1857.00;4.03;0
7;bunker;3276.00;9.70;2082.00;1.87;0
7;bunker;3540.00;9.70;1837.00;3.09;0
7;bunker;3598.00;11.20;1919.00;6.10;0
7;bunker;3601.00;11.75;1891.00;2.48;0
7;bunker;3448.00;10.03;2112.00;5.15;0
7;bunker;3508.00;9.70;1824.00;0.42;0
7;bunker;3499.00;10.18;1861.00;4.54;0
7;bunker;3280.00;9.88;1891.00;5.76;0
7;bunker;3580.00;9.70;1938.00;3.59;0
7;bunker;3600.00;11.82;1900.00;0.33;0
7;bunker;3472.00;9.88;1809.00;1.53;0
7;bunker;3254.00;9.70;2090.00;5.65;0
7;bunker;3497.00;9.70;1805.00;2.04;0
7;bunker;3481.00;10.10;2067.00;5.06;0
7;bunker;3573.00;10.57;1909.00;6.26;0
7;bunker;3364.00;9.70;2103.00;4.10;0
7;bunker;3511.00;9.70;1835.00;0.48;0
7;bunker;3342.00;9.78;1994.00;2.04;0
7;bunker;3530.00;9.70;1834.00;4.71;0
7;bunker;3557.00;9.70;1853.00;2.55;0
7;bunker;3646.00;10.40;1910.00;2.65;0
7;bunker;3609.00;9.70;1939.00;0.49;0
7;bunker;3611.00;11.62;1910.00;4.61;0
7;bunker;3622.00;10.62;1919.00;5.82;0
7;bunker;3652.00;9.88;1909.00;2.55;0
7;bunker;3467.00;10.60;1901.00;5.22;0
7;bunker;3343.00;9.70;2075.00;1.60;0
7;bunker;3628.00;10.50;1903.00;4.27;0
7;bunker;3556.00;9.70;1860.00;1.00;0
7;bunker;3620.00;11.57;1900.00;3.66;0
7;bunker;3565.00;10.60;1900.00;0.05;0
7;bunker;3519.00;9.70;1829.00;2.71;0
7;bunker;3635.00;10.23;1899.00;5.73;0
7;bunker;3624.00;10.05;1898.00;2.11;0
7;bunker;3250.00;9.50;1880.00;4.78;0
7;bunker;3612.00;11.75;1895.00;2.61;0
7;bunker;3581.00;11.23;1889.00;2.72;0
7;bunker;3573.00;11.00;1887.00;0.56;0
7;bunker;3516.00;9.93;1893.00;3.22;0
7;bunker;3611.00;11.75;1886.00;4.78;0
7;bunker;3589.00;11.18;1875.00;1.16;0
7;bunker;3596.00;11.05;1880.00;5.28;0
7;bunker;3611.00;11.18;1875.00;0.21;0
7;bunker;3393.00;10.05;1876.00;3.23;0
7;bunker;3569.00;10.68;1876.00;1.07;0
7;bunker;3599.00;10.32;1869.00;3.73;0
7;bunker;3563.00;10.12;1866.00;0.11;0
7;bunker;3580.00;9.93;1865.00;1.67;0
7;bunker;3532.00;9.73;1871.00;5.80;0
7;bunker;3539.00;9.90;1866.00;0.72;0
7;bunker;3542.00;9.70;1854.00;4.84;0
7;bunker;3529.00;9.70;1846.00;0.12;0
7;bunker;3497.00;10.45;1845.00;2.78;0
7;bunker;3567.00;9.70;1851.00;5.45;0
7;bunker;3520.00;10.07;1850.00;2.19;0
7;bunker;3546.00;9.70;1851.00;4.85;0
